DD,MM,YYYY,HH_start,HH_end_1,solar_heat_production_Mwh,solar_radiation_Wh-sqm,HH_end_2,diff_HH_end_2-1,count_of_selcted,manipulation
27,1,2012,4,5,0,0,5,0,605,
27,1,2012,5,6,0,0,6,0,606,
27,1,2012,6,7,0,0,7,0,607,
27,1,2012,7,8,0,0,8,0,608,
27,1,2012,8,9,0,3,9,0,609,
27,1,2012,9,10,0,17,10,0,610,
27,1,2012,10,11,0,53,11,0,611,
27,1,2012,11,12,0,62,12,0,612,
27,1,2012,12,13,0,54,13,0,613,
27,1,2012,13,14,0,71,14,0,614,
27,1,2012,14,15,0,39,15,0,615,
27,1,2012,15,16,0,25,16,0,616,
27,1,2012,16,17,0,9,17,0,617,
27,1,2012,17,18,0,0,18,0,618,
27,1,2012,18,19,0,0,19,0,619,
27,1,2012,19,20,0,0,20,0,620,
27,1,2012,20,21,0,0,21,0,621,
27,1,2012,21,22,0,0,22,0,622,
27,1,2012,22,23,0,0,23,0,623,
27,1,2012,23,24,0,0,24,0,624,
28,1,2012,0,1,0,0,1,0,625,
28,1,2012,1,2,0,0,2,0,626,
28,1,2012,2,3,0,0,3,0,627,
28,1,2012,3,4,0,0,4,0,628,
28,1,2012,4,5,0,0,5,0,629,
28,1,2012,5,6,0,0,6,0,630,
28,1,2012,6,7,0,0,7,0,631,
28,1,2012,7,8,0,0,8,0,632,
28,1,2012,8,9,0,3,9,0,633,
28,1,2012,9,10,0,18,10,0,634,
28,1,2012,10,11,0,88,11,0,635,
28,1,2012,11,12,0,308,12,0,636,
28,1,2012,12,13,0,193,13,0,637,
28,1,2012,13,14,0,161,14,0,638,
28,1,2012,14,15,0,141,15,0,639,
28,1,2012,15,16,0,37,16,0,640,
28,1,2012,16,17,0,7,17,0,641,
28,1,2012,17,18,0,0,18,0,642,
28,1,2012,18,19,0,0,19,0,643,
28,1,2012,19,20,0,0,20,0,644,
28,1,2012,20,21,0,0,21,0,645,
28,1,2012,21,22,0,0,22,0,646,
28,1,2012,22,23,0,0,23,0,647,
28,1,2012,23,24,0,0,24,0,648,
29,1,2012,0,1,0,0,1,0,649,
29,1,2012,1,2,0,0,2,0,650,
29,1,2012,2,3,0,0,3,0,651,
29,1,2012,3,4,0,0,4,0,652,
29,1,2012,4,5,0,0,5,0,653,
29,1,2012,5,6,0,0,6,0,654,
29,1,2012,6,7,0,0,7,0,655,
29,1,2012,7,8,0,0,8,0,656,
29,1,2012,8,9,0,5,9,0,657,
29,1,2012,9,10,0,25,10,0,658,
29,1,2012,10,11,0,59,11,0,659,
29,1,2012,11,12,0,89,12,0,660,
29,1,2012,12,13,0,103,13,0,661,
29,1,2012,13,14,0,114,14,0,662,
29,1,2012,14,15,0,104,15,0,663,
29,1,2012,15,16,0,55,16,0,664,
29,1,2012,16,17,0,10,17,0,665,
29,1,2012,17,18,0,0,18,0,666,
29,1,2012,18,19,0,0,19,0,667,
29,1,2012,19,20,0,0,20,0,668,
29,1,2012,20,21,0,0,21,0,669,
29,1,2012,21,22,0,0,22,0,670,
29,1,2012,22,23,0,0,23,0,671,
29,1,2012,23,24,0,0,24,0,672,
30,1,2012,0,1,0,0,1,0,673,
30,1,2012,1,2,0,0,2,0,674,
30,1,2012,2,3,0,0,3,0,675,
30,1,2012,3,4,0,0,4,0,676,
30,1,2012,4,5,0,0,5,0,677,
30,1,2012,5,6,0,0,6,0,678,
30,1,2012,6,7,0,0,7,0,679,
30,1,2012,7,8,0,0,8,0,680,
30,1,2012,8,9,0,47,9,0,681,
30,1,2012,9,10,0,255,10,0,682,
30,1,2012,10,11,0,461,11,0,683,
30,1,2012,11,12,1.11,600,12,0,684,
30,1,2012,12,13,2.51,651,13,0,685,
30,1,2012,13,14,2.52,624,14,0,686,
30,1,2012,14,15,1.66,511,15,0,687,
30,1,2012,15,16,0.55,326,16,0,688,
30,1,2012,16,17,0.07,80,17,0,689,
30,1,2012,17,18,0,1,18,0,690,
30,1,2012,18,19,0,0,19,0,691,
30,1,2012,19,20,0,0,20,0,692,
30,1,2012,20,21,0,0,21,0,693,
30,1,2012,21,22,0,0,22,0,694,
30,1,2012,22,23,0,0,23,0,695,
30,1,2012,23,24,0,0,24,0,696,
31,1,2012,0,1,0,0,1,0,697,
31,1,2012,1,2,0,0,2,0,698,
31,1,2012,2,3,0,0,3,0,699,
31,1,2012,3,4,0,0,4,0,700,
31,1,2012,4,5,0,0,5,0,701,
31,1,2012,5,6,0,0,6,0,702,
31,1,2012,6,7,0,0,7,0,703,
31,1,2012,7,8,0,0,8,0,704,
31,1,2012,8,9,0,42,9,0,705,
31,1,2012,9,10,0,271,10,0,706,
31,1,2012,10,11,0.05,468,11,0,707,
31,1,2012,11,12,1.56,595,12,0,708,
31,1,2012,12,13,2.44,627,13,0,709,
31,1,2012,13,14,2.3,597,14,0,710,
31,1,2012,14,15,1.41,517,15,0,711,
31,1,2012,15,16,0.31,338,16,0,712,
31,1,2012,16,17,0.12,106,17,0,713,
31,1,2012,17,18,0,1,18,0,714,
31,1,2012,18,19,0,0,19,0,715,
31,1,2012,19,20,0,0,20,0,716,
31,1,2012,20,21,0,0,21,0,717,
31,1,2012,21,22,0,0,22,0,718,
31,1,2012,22,23,0,0,23,0,719,
31,1,2012,23,24,0,0,24,0,720,
1,2,2012,0,1,0,0,1,0,721,
1,2,2012,1,2,0,0,2,0,722,
1,2,2012,2,3,0,0,3,0,723,
1,2,2012,3,4,0,0,4,0,724,
1,2,2012,4,5,0,0,5,0,725,
1,2,2012,5,6,0,0,6,0,726,
1,2,2012,6,7,0,0,7,0,727,
1,2,2012,7,8,0,0,8,0,728,
1,2,2012,8,9,0,9,9,0,729,
1,2,2012,9,10,0,33,10,0,730,
1,2,2012,10,11,0,60,11,0,731,
1,2,2012,11,12,0,83,12,0,732,
1,2,2012,12,13,0,81,13,0,733,
1,2,2012,13,14,0,61,14,0,734,
1,2,2012,14,15,0,33,15,0,735,
1,2,2012,15,16,0,28,16,0,736,
1,2,2012,16,17,0,5,17,0,737,
1,2,2012,17,18,0,0,18,0,738,
1,2,2012,18,19,0,0,19,0,739,
1,2,2012,19,20,0,0,20,0,740,
1,2,2012,20,21,0,0,21,0,741,
1,2,2012,21,22,0,0,22,0,742,
1,2,2012,22,23,0,0,23,0,743,
1,2,2012,23,24,0,0,24,0,744,
2,2,2012,0,1,0,0,1,0,745,
2,2,2012,1,2,0,0,2,0,746,
2,2,2012,2,3,0,0,3,0,747,
2,2,2012,3,4,0,0,4,0,748,
2,2,2012,4,5,0,0,5,0,749,
2,2,2012,5,6,0,0,6,0,750,
2,2,2012,6,7,0,0,7,0,751,
2,2,2012,7,8,0,0,8,0,752,
2,2,2012,8,9,0,2,9,0,753,
2,2,2012,9,10,0,162,10,0,754,
2,2,2012,10,11,0,569,11,0,755,
2,2,2012,11,12,0.66,641,12,0,756,
2,2,2012,12,13,2.54,687,13,0,757,
2,2,2012,13,14,2.73,647,14,0,758,
2,2,2012,14,15,1.11,407,15,0,759,
2,2,2012,15,16,0.48,167,16,0,760,
2,2,2012,16,17,0.02,95,17,0,761,
2,2,2012,17,18,0,1,18,0,762,
2,2,2012,18,19,0,0,19,0,763,
2,2,2012,19,20,0,0,20,0,764,
2,2,2012,20,21,0,0,21,0,765,
2,2,2012,21,22,0,0,22,0,766,
2,2,2012,22,23,0,0,23,0,767,
2,2,2012,23,24,0,0,24,0,768,
3,2,2012,0,1,0,0,1,0,769,
3,2,2012,1,2,0,0,2,0,770,
3,2,2012,2,3,0,0,3,0,771,
3,2,2012,3,4,0,0,4,0,772,
3,2,2012,4,5,0,0,5,0,773,
3,2,2012,5,6,0,0,6,0,774,
3,2,2012,6,7,0,0,7,0,775,
3,2,2012,7,8,0,0,8,0,776,
3,2,2012,8,9,0,9,9,0,777,
3,2,2012,9,10,0,61,10,0,778,
3,2,2012,10,11,0,487,11,0,779,
3,2,2012,11,12,0,513,12,0,780,
3,2,2012,12,13,0.08,543,13,0,781,
3,2,2012,13,14,1.81,643,14,0,782,
3,2,2012,14,15,1.6,539,15,0,783,
3,2,2012,15,16,0.49,350,16,0,784,
3,2,2012,16,17,0.02,102,17,0,785,
3,2,2012,17,18,0,1,18,0,786,
3,2,2012,18,19,0,0,19,0,787,
3,2,2012,19,20,0,0,20,0,788,
3,2,2012,20,21,0,0,21,0,789,
3,2,2012,21,22,0,0,22,0,790,
3,2,2012,22,23,0,0,23,0,791,
3,2,2012,23,24,0,0,24,0,792,
4,2,2012,0,1,0,0,1,0,793,
4,2,2012,1,2,0,0,2,0,794,
4,2,2012,2,3,0,0,3,0,795,
4,2,2012,3,4,0,0,4,0,796,
4,2,2012,4,5,0,0,5,0,797,
4,2,2012,5,6,0,0,6,0,798,
4,2,2012,6,7,0,0,7,0,799,
4,2,2012,7,8,0,0,8,0,800,
4,2,2012,8,9,0,13,9,0,801,
4,2,2012,9,10,0,198,10,0,802,
4,2,2012,10,11,0.11,460,11,0,803,
4,2,2012,11,12,1.08,521,12,0,804,
4,2,2012,12,13,2.07,599,13,0,805,
4,2,2012,13,14,2.43,612,14,0,806,
4,2,2012,14,15,1.35,470,15,0,807,
4,2,2012,15,16,0.37,303,16,0,808,
4,2,2012,16,17,0.04,92,17,0,809,
4,2,2012,17,18,0,1,18,0,810,
4,2,2012,18,19,0,0,19,0,811,
4,2,2012,19,20,0,0,20,0,812,
4,2,2012,20,21,0,0,21,0,813,
4,2,2012,21,22,0,0,22,0,814,
4,2,2012,22,23,0,0,23,0,815,
4,2,2012,23,24,0,0,24,0,816,
5,2,2012,0,1,0,0,1,0,817,
5,2,2012,1,2,0,0,2,0,818,
5,2,2012,2,3,0,0,3,0,819,
5,2,2012,3,4,0,0,4,0,820,
5,2,2012,4,5,0,0,5,0,821,
5,2,2012,5,6,0,0,6,0,822,
5,2,2012,6,7,0,0,7,0,823,
5,2,2012,7,8,0,0,8,0,824,
5,2,2012,8,9,0,1,9,0,825,
5,2,2012,9,10,0,18,10,0,826,
5,2,2012,10,11,0,255,11,0,827,
5,2,2012,11,12,0,470,12,0,828,
5,2,2012,12,13,1.2,518,13,0,829,
5,2,2012,13,14,1.61,478,14,0,830,
5,2,2012,14,15,0.38,171,15,0,831,
5,2,2012,15,16,0.07,93,16,0,832,
5,2,2012,16,17,0,18,17,0,833,
5,2,2012,17,18,0,0,18,0,834,
5,2,2012,18,19,0,0,19,0,835,
5,2,2012,19,20,0,0,20,0,836,
5,2,2012,20,21,0,0,21,0,837,
5,2,2012,21,22,0,0,22,0,838,
5,2,2012,22,23,0,0,23,0,839,
5,2,2012,23,24,0,0,24,0,840,
6,2,2012,0,1,0,0,1,0,841,
6,2,2012,1,2,0,0,2,0,842,
6,2,2012,2,3,0,0,3,0,843,
6,2,2012,3,4,0,0,4,0,844,
6,2,2012,4,5,0,0,5,0,845,
6,2,2012,5,6,0,0,6,0,846,
6,2,2012,6,7,0,0,7,0,847,
6,2,2012,7,8,0,1,8,0,848,
6,2,2012,8,9,0,74,9,0,849,
6,2,2012,9,10,0,310,10,0,850,
6,2,2012,10,11,0.48,493,11,0,851,
6,2,2012,11,12,2.81,635,12,0,852,
6,2,2012,12,13,3.75,696,13,0,853,
6,2,2012,13,14,3.54,668,14,0,854,
6,2,2012,14,15,2.44,554,15,0,855,
6,2,2012,15,16,0.91,362,16,0,856,
6,2,2012,16,17,0.21,122,17,0,857,
6,2,2012,17,18,0.01,1,18,0,858,
6,2,2012,18,19,0,0,19,0,859,
6,2,2012,19,20,0,0,20,0,860,
6,2,2012,20,21,0,0,21,0,861,
6,2,2012,21,22,0,0,22,0,862,
6,2,2012,22,23,0,0,23,0,863,
6,2,2012,23,24,0,0,24,0,864,
7,2,2012,0,1,0,0,1,0,865,
7,2,2012,1,2,0,0,2,0,866,
7,2,2012,2,3,0,0,3,0,867,
7,2,2012,3,4,0,0,4,0,868,
7,2,2012,4,5,0,0,5,0,869,
7,2,2012,5,6,0,0,6,0,870,
7,2,2012,6,7,0,0,7,0,871,
7,2,2012,7,8,0,0,8,0,872,
7,2,2012,8,9,0,3,9,0,873,
7,2,2012,9,10,0,30,10,0,874,
7,2,2012,10,11,0,86,11,0,875,
7,2,2012,11,12,0,127,12,0,876,
7,2,2012,12,13,0,75,13,0,877,
7,2,2012,13,14,0,100,14,0,878,
7,2,2012,14,15,0,96,15,0,879,
7,2,2012,15,16,0,64,16,0,880,linear
7,2,2012,16,17,0,32,17,0,881,linear
7,2,2012,17,18,0,0,18,0,882,assumption
7,2,2012,18,19,0,0,19,0,883,assumption
7,2,2012,19,20,0,0,20,0,884,assumption
7,2,2012,20,21,0,0,21,0,885,
7,2,2012,21,22,0,0,22,0,886,
7,2,2012,22,23,0,0,23,0,887,
7,2,2012,23,24,0,0,24,0,888,
8,2,2012,0,1,0,0,1,0,889,
8,2,2012,1,2,0,0,2,0,890,
8,2,2012,2,3,0,0,3,0,891,
8,2,2012,3,4,0,0,4,0,892,
8,2,2012,4,5,0,0,5,0,893,
8,2,2012,5,6,0,0,6,0,894,
8,2,2012,6,7,0,0,7,0,895,
8,2,2012,7,8,0,0,8,0,896,
8,2,2012,8,9,0,16,9,0,897,
8,2,2012,9,10,0,63,10,0,898,
8,2,2012,10,11,0,100,11,0,899,
8,2,2012,11,12,0,133,12,0,900,
8,2,2012,12,13,0,135,13,0,901,
8,2,2012,13,14,0,117,14,0,902,
8,2,2012,14,15,0.1,63,15,0,903,
8,2,2012,15,16,0,33,16,0,904,
8,2,2012,16,17,0,11,17,0,905,
8,2,2012,17,18,0,0,18,0,906,
8,2,2012,18,19,0,0,19,0,907,
8,2,2012,19,20,0,0,20,0,908,
8,2,2012,20,21,0,0,21,0,909,
8,2,2012,21,22,0,0,22,0,910,
8,2,2012,22,23,0,0,23,0,911,
8,2,2012,23,24,0,0,24,0,912,
9,2,2012,0,1,0,0,1,0,913,
9,2,2012,1,2,0,0,2,0,914,
9,2,2012,2,3,0,0,3,0,915,
9,2,2012,3,4,0,0,4,0,916,
9,2,2012,4,5,0,0,5,0,917,
9,2,2012,5,6,0,0,6,0,918,
9,2,2012,6,7,0,0,7,0,919,
9,2,2012,7,8,0,1,8,0,920,
9,2,2012,8,9,0,22,9,0,921,
9,2,2012,9,10,0,42,10,0,922,
9,2,2012,10,11,0,82,11,0,923,
9,2,2012,11,12,0,197,12,0,924,
9,2,2012,12,13,0,68,13,0,925,
9,2,2012,13,14,0,69,14,0,926,
9,2,2012,14,15,0,82,15,0,927,
9,2,2012,15,16,0,55,16,0,928,
9,2,2012,16,17,0,19,17,0,929,
9,2,2012,17,18,0,1,18,0,930,
9,2,2012,18,19,0,0,19,0,931,
9,2,2012,19,20,0,0,20,0,932,
9,2,2012,20,21,0,0,21,0,933,
9,2,2012,21,22,0,0,22,0,934,
9,2,2012,22,23,0,0,23,0,935,
9,2,2012,23,24,0,0,24,0,936,
10,2,2012,0,1,0,0,1,0,937,
10,2,2012,1,2,0,0,2,0,938,
10,2,2012,2,3,0,0,3,0,939,
10,2,2012,3,4,0,0,4,0,940,
10,2,2012,4,5,0,0,5,0,941,
10,2,2012,5,6,0,0,6,0,942,
10,2,2012,6,7,0,0,7,0,943,
10,2,2012,7,8,0,0,8,0,944,
10,2,2012,8,9,0,12,9,0,945,
10,2,2012,9,10,0,47,10,0,946,
10,2,2012,10,11,0,123,11,0,947,
10,2,2012,11,12,0,275,12,0,948,
10,2,2012,12,13,0,111,13,0,949,
10,2,2012,13,14,0,103,14,0,950,
10,2,2012,14,15,0,93,15,0,951,
10,2,2012,15,16,0,51,16,0,952,
10,2,2012,16,17,0,18,17,0,953,
10,2,2012,17,18,0,1,18,0,954,
10,2,2012,18,19,0,0,19,0,955,
10,2,2012,19,20,0,0,20,0,956,
10,2,2012,20,21,0,0,21,0,957,
10,2,2012,21,22,0,0,22,0,958,
10,2,2012,22,23,0,0,23,0,959,
10,2,2012,23,24,0,0,24,0,960,
11,2,2012,0,1,0,0,1,0,961,
11,2,2012,1,2,0,0,2,0,962,
11,2,2012,2,3,0,0,3,0,963,
11,2,2012,3,4,0,0,4,0,964,
11,2,2012,4,5,0,0,5,0,965,
11,2,2012,5,6,0,0,6,0,966,
11,2,2012,6,7,0,0,7,0,967,
11,2,2012,7,8,0,1,8,0,968,
11,2,2012,8,9,0,12,9,0,969,
11,2,2012,9,10,0,52,10,0,970,
11,2,2012,10,11,0,90,11,0,971,
11,2,2012,11,12,0,139,12,0,972,
11,2,2012,12,13,0,157,13,0,973,
11,2,2012,13,14,0,142,14,0,974,
11,2,2012,14,15,0,121,15,0,975,
11,2,2012,15,16,0,68,16,0,976,
11,2,2012,16,17,0,25,17,0,977,
11,2,2012,17,18,0,2,18,0,978,
11,2,2012,18,19,0,0,19,0,979,
11,2,2012,19,20,0,0,20,0,980,
11,2,2012,20,21,0,0,21,0,981,
11,2,2012,21,22,0,0,22,0,982,
11,2,2012,22,23,0,0,23,0,983,
11,2,2012,23,24,0,0,24,0,984,
12,2,2012,0,1,0,0,1,0,985,
12,2,2012,1,2,0,0,2,0,986,
12,2,2012,2,3,0,0,3,0,987,
12,2,2012,3,4,0,0,4,0,988,
12,2,2012,4,5,0,0,5,0,989,
12,2,2012,5,6,0,0,6,0,990,
12,2,2012,6,7,0,0,7,0,991,
12,2,2012,7,8,0,1,8,0,992,
12,2,2012,8,9,0,15,9,0,993,
12,2,2012,9,10,0,51,10,0,994,
12,2,2012,10,11,0,100,11,0,995,
12,2,2012,11,12,0,117,12,0,996,
12,2,2012,12,13,0,135,13,0,997,
12,2,2012,13,14,0,73,14,0,998,
12,2,2012,14,15,0,54,15,0,999,
12,2,2012,15,16,0,34,16,0,1000,
12,2,2012,16,17,0,7,17,0,1001,
12,2,2012,17,18,0,1,18,0,1002,
12,2,2012,18,19,0,0,19,0,1003,
12,2,2012,19,20,0,0,20,0,1004,
12,2,2012,20,21,0,0,21,0,1005,
12,2,2012,21,22,0,0,22,0,1006,
12,2,2012,22,23,0,0,23,0,1007,
12,2,2012,23,24,0,0,24,0,1008,
13,2,2012,0,1,0,0,1,0,1009,
13,2,2012,1,2,0,0,2,0,1010,
13,2,2012,2,3,0,0,3,0,1011,
13,2,2012,3,4,0,0,4,0,1012,
13,2,2012,4,5,0,0,5,0,1013,
13,2,2012,5,6,0,0,6,0,1014,
13,2,2012,6,7,0,0,7,0,1015,
13,2,2012,7,8,0,1,8,0,1016,
13,2,2012,8,9,0,34,9,0,1017,
13,2,2012,9,10,0,108,10,0,1018,
13,2,2012,10,11,0,132,11,0,1019,
13,2,2012,11,12,0,182,12,0,1020,
13,2,2012,12,13,1.5,541,13,0,1021,
13,2,2012,13,14,0.07,202,14,0,1022,
13,2,2012,14,15,0.04,100,15,0,1023,
13,2,2012,15,16,0,62,16,0,1024,
13,2,2012,16,17,0,26,17,0,1025,
13,2,2012,17,18,0,2,18,0,1026,
13,2,2012,18,19,0,0,19,0,1027,
13,2,2012,19,20,0,0,20,0,1028,
13,2,2012,20,21,0,0,21,0,1029,
13,2,2012,21,22,0,0,22,0,1030,
13,2,2012,22,23,0,0,23,0,1031,
13,2,2012,23,24,0,0,24,0,1032,
14,2,2012,0,1,0,0,1,0,1033,
14,2,2012,1,2,0,0,2,0,1034,
14,2,2012,2,3,0,0,3,0,1035,
14,2,2012,3,4,0,0,4,0,1036,
14,2,2012,4,5,0,0,5,0,1037,
14,2,2012,5,6,0,0,6,0,1038,
14,2,2012,6,7,0,0,7,0,1039,
14,2,2012,7,8,0,1,8,0,1040,
14,2,2012,8,9,0,15,9,0,1041,
14,2,2012,9,10,0,48,10,0,1042,
14,2,2012,10,11,0,76,11,0,1043,
14,2,2012,11,12,0,104,12,0,1044,
14,2,2012,12,13,0,125,13,0,1045,
14,2,2012,13,14,0,103,14,0,1046,
14,2,2012,14,15,0,71,15,0,1047,
14,2,2012,15,16,0,55,16,0,1048,
14,2,2012,16,17,0,21,17,0,1049,
14,2,2012,17,18,0,1,18,0,1050,
14,2,2012,18,19,0,0,19,0,1051,
14,2,2012,19,20,0,0,20,0,1052,
14,2,2012,20,21,0,0,21,0,1053,
14,2,2012,21,22,0,0,22,0,1054,
14,2,2012,22,23,0,0,23,0,1055,
14,2,2012,23,24,0,0,24,0,1056,
15,2,2012,0,1,0,0,1,0,1057,
15,2,2012,1,2,0,0,2,0,1058,
15,2,2012,2,3,0,0,3,0,1059,
15,2,2012,3,4,0,0,4,0,1060,
15,2,2012,4,5,0,0,5,0,1061,
15,2,2012,5,6,0,0,6,0,1062,
15,2,2012,6,7,0,0,7,0,1063,
15,2,2012,7,8,0,1,8,0,1064,
15,2,2012,8,9,0,59,9,0,1065,
15,2,2012,9,10,0.11,389,10,0,1066,
15,2,2012,10,11,2.25,598,11,0,1067,
15,2,2012,11,12,4.13,705,12,0,1068,
15,2,2012,12,13,4.44,709,13,0,1069,
15,2,2012,13,14,4.59,718,14,0,1070,
15,2,2012,14,15,3.5,614,15,0,1071,
15,2,2012,15,16,1.76,440,16,0,1072,
15,2,2012,16,17,0.16,201,17,0,1073,
15,2,2012,17,18,0,17,18,0,1074,
15,2,2012,18,19,0,0,19,0,1075,
15,2,2012,19,20,0,0,20,0,1076,
15,2,2012,20,21,0,0,21,0,1077,
15,2,2012,21,22,0,0,22,0,1078,
15,2,2012,22,23,0,0,23,0,1079,
15,2,2012,23,24,0,0,24,0,1080,
16,2,2012,0,1,0,0,1,0,1081,
16,2,2012,1,2,0,0,2,0,1082,
16,2,2012,2,3,0,0,3,0,1083,
16,2,2012,3,4,0,0,4,0,1084,
16,2,2012,4,5,0,0,5,0,1085,
16,2,2012,5,6,0,0,6,0,1086,
16,2,2012,6,7,0,0,7,0,1087,
16,2,2012,7,8,0,4,8,0,1088,
16,2,2012,8,9,0,138,9,0,1089,
16,2,2012,9,10,0,360,10,0,1090,
16,2,2012,10,11,1.26,497,11,0,1091,
16,2,2012,11,12,3.46,629,12,0,1092,
16,2,2012,12,13,2.45,490,13,0,1093,
16,2,2012,13,14,0.84,255,14,0,1094,
16,2,2012,14,15,0.44,89,15,0,1095,
16,2,2012,15,16,0,53,16,0,1096,
16,2,2012,16,17,0,18,17,0,1097,
16,2,2012,17,18,0,2,18,0,1098,
16,2,2012,18,19,0,0,19,0,1099,
16,2,2012,19,20,0,0,20,0,1100,
16,2,2012,20,21,0,0,21,0,1101,
16,2,2012,21,22,0,0,22,0,1102,
16,2,2012,22,23,0,0,23,0,1103,
16,2,2012,23,24,0,0,24,0,1104,
17,2,2012,0,1,0,0,1,0,1105,
17,2,2012,1,2,0,0,2,0,1106,
17,2,2012,2,3,0,0,3,0,1107,
17,2,2012,3,4,0,0,4,0,1108,
17,2,2012,4,5,0,0,5,0,1109,
17,2,2012,5,6,0,0,6,0,1110,
17,2,2012,6,7,0,0,7,0,1111,
17,2,2012,7,8,0,4,8,0,1112,
17,2,2012,8,9,0,31,9,0,1113,
17,2,2012,9,10,0,35,10,0,1114,
17,2,2012,10,11,0,76,11,0,1115,
17,2,2012,11,12,0,112,12,0,1116,
17,2,2012,12,13,0.895,267.5,13,0,1117,linear
17,2,2012,13,14,1.79,423,14,0,1118,
17,2,2012,14,15,1.58,441,15,0,1119,
17,2,2012,15,16,0.17,261,16,0,1120,
17,2,2012,16,17,0,185,17,0,1121,
17,2,2012,17,18,0,9,18,0,1122,
17,2,2012,18,19,0,0,19,0,1123,
17,2,2012,19,20,0,0,20,0,1124,
17,2,2012,20,21,0,0,21,0,1125,
17,2,2012,21,22,0,0,22,0,1126,
17,2,2012,22,23,0,0,23,0,1127,
17,2,2012,23,24,0,0,24,0,1128,
18,2,2012,0,1,0,0,1,0,1129,
18,2,2012,1,2,0,0,2,0,1130,
18,2,2012,2,3,0,0,3,0,1131,
18,2,2012,3,4,0,0,4,0,1132,
18,2,2012,4,5,0,0,5,0,1133,
18,2,2012,5,6,0,0,6,0,1134,
18,2,2012,6,7,0,0,7,0,1135,
18,2,2012,7,8,0,1,8,0,1136,
18,2,2012,8,9,0,15,9,0,1137,
18,2,2012,9,10,0,25,10,0,1138,
18,2,2012,10,11,0,37,11,0,1139,
18,2,2012,11,12,0,48,12,0,1140,
18,2,2012,12,13,0,41,13,0,1141,
18,2,2012,13,14,0,36,14,0,1142,
18,2,2012,14,15,0,25,15,0,1143,
18,2,2012,15,16,0,23,16,0,1144,
18,2,2012,16,17,0,8,17,0,1145,
18,2,2012,17,18,0,0,18,0,1146,
18,2,2012,18,19,0,0,19,0,1147,
18,2,2012,19,20,0,0,20,0,1148,
18,2,2012,20,21,0,0,21,0,1149,
18,2,2012,21,22,0,0,22,0,1150,
18,2,2012,22,23,0,0,23,0,1151,
18,2,2012,23,24,0,0,24,0,1152,
19,2,2012,0,1,0,0,1,0,1153,
19,2,2012,1,2,0,0,2,0,1154,
19,2,2012,2,3,0,0,3,0,1155,
19,2,2012,3,4,0,0,4,0,1156,
19,2,2012,4,5,0,0,5,0,1157,
19,2,2012,5,6,0,0,6,0,1158,
19,2,2012,6,7,0,0,7,0,1159,
19,2,2012,7,8,0,2,8,0,1160,
19,2,2012,8,9,0,52,9,0,1161,
19,2,2012,9,10,0,70,10,0,1162,
19,2,2012,10,11,0,63,11,0,1163,
19,2,2012,11,12,0.04,137,12,0,1164,
19,2,2012,12,13,0,178,13,0,1165,
19,2,2012,13,14,0,173,14,0,1166,
19,2,2012,14,15,0.04,212,15,0,1167,
19,2,2012,15,16,0.7,310,16,0,1168,
19,2,2012,16,17,0.39,200,17,0,1169,
19,2,2012,17,18,0.06,22,18,0,1170,
19,2,2012,18,19,0,0,19,0,1171,
19,2,2012,19,20,0,0,20,0,1172,
19,2,2012,20,21,0,0,21,0,1173,
19,2,2012,21,22,0,0,22,0,1174,
19,2,2012,22,23,0,0,23,0,1175,
19,2,2012,23,24,0,0,24,0,1176,
20,2,2012,0,1,0,0,1,0,1177,
20,2,2012,1,2,0,0,2,0,1178,
20,2,2012,2,3,0,0,3,0,1179,
20,2,2012,3,4,0,0,4,0,1180,
20,2,2012,4,5,0,0,5,0,1181,
20,2,2012,5,6,0,0,6,0,1182,
20,2,2012,6,7,0,0,7,0,1183,
20,2,2012,7,8,0,9,8,0,1184,
20,2,2012,8,9,0,172,9,0,1185,
20,2,2012,9,10,0.09,401,10,0,1186,
20,2,2012,10,11,2.3,555,11,0,1187,
20,2,2012,11,12,4.19,689,12,0,1188,
20,2,2012,12,13,4.69,711,13,0,1189,
20,2,2012,13,14,3.26,557,14,0,1190,
20,2,2012,14,15,1.36,325,15,0,1191,
20,2,2012,15,16,0.26,150,16,0,1192,
20,2,2012,16,17,0,129,17,0,1193,
20,2,2012,17,18,0,9,18,0,1194,
20,2,2012,18,19,0,0,19,0,1195,
20,2,2012,19,20,0,0,20,0,1196,
20,2,2012,20,21,0,0,21,0,1197,
20,2,2012,21,22,0,0,22,0,1198,
20,2,2012,22,23,0,0,23,0,1199,
20,2,2012,23,24,0,0,24,0,1200,
21,2,2012,0,1,0,0,1,0,1201,
21,2,2012,1,2,0,0,2,0,1202,
21,2,2012,2,3,0,0,3,0,1203,
21,2,2012,3,4,0,0,4,0,1204,
21,2,2012,4,5,0,0,5,0,1205,
21,2,2012,5,6,0,0,6,0,1206,
21,2,2012,6,7,0,0,7,0,1207,
21,2,2012,7,8,0,1,8,0,1208,
21,2,2012,8,9,0,9,9,0,1209,
21,2,2012,9,10,0,26,10,0,1210,
21,2,2012,10,11,0,40,11,0,1211,
21,2,2012,11,12,0,69,12,0,1212,
21,2,2012,12,13,0,61,13,0,1213,
21,2,2012,13,14,0,71,14,0,1214,
21,2,2012,14,15,0,50,15,0,1215,
21,2,2012,15,16,0,46,16,0,1216,
21,2,2012,16,17,0,24,17,0,1217,
21,2,2012,17,18,0,5,18,0,1218,
