utc_timestamp,cet_cest_timestamp,DE_50hertz_solar_generation_forecast,DE_amprion_solar_generation_forecast,DE_transnetbw_solar_generation_forecast
2012-05-04T19:00:00Z,2012-05-04T21:00:00+0200,0,4,0
2012-05-04T20:00:00Z,2012-05-04T22:00:00+0200,0,0,0
2012-05-04T21:00:00Z,2012-05-04T23:00:00+0200,0,0,0
2012-05-04T22:00:00Z,2012-05-05T00:00:00+0200,0,0,0
2012-05-04T23:00:00Z,2012-05-05T01:00:00+0200,0,0,0
2012-05-05T00:00:00Z,2012-05-05T02:00:00+0200,0,0,0
2012-05-05T01:00:00Z,2012-05-05T03:00:00+0200,0,0,0
2012-05-05T02:00:00Z,2012-05-05T04:00:00+0200,0,0,0
2012-05-05T03:00:00Z,2012-05-05T05:00:00+0200,24,0,10
2012-05-05T04:00:00Z,2012-05-05T06:00:00+0200,217,9,84
2012-05-05T05:00:00Z,2012-05-05T07:00:00+0200,623,94,283
2012-05-05T06:00:00Z,2012-05-05T08:00:00+0200,1195,223,541
2012-05-05T07:00:00Z,2012-05-05T09:00:00+0200,1768,413,878
2012-05-05T08:00:00Z,2012-05-05T10:00:00+0200,2231,562,1348
2012-05-05T09:00:00Z,2012-05-05T11:00:00+0200,2554,674,1869
2012-05-05T10:00:00Z,2012-05-05T12:00:00+0200,2660,895,2269
2012-05-05T11:00:00Z,2012-05-05T13:00:00+0200,2480,1154,2454
2012-05-05T12:00:00Z,2012-05-05T14:00:00+0200,2072,1338,2372
2012-05-05T13:00:00Z,2012-05-05T15:00:00+0200,1536,1298,2041
2012-05-05T14:00:00Z,2012-05-05T16:00:00+0200,1049,1068,1530
2012-05-05T15:00:00Z,2012-05-05T17:00:00+0200,644,787,1002
2012-05-05T16:00:00Z,2012-05-05T18:00:00+0200,344,467,542
2012-05-05T17:00:00Z,2012-05-05T19:00:00+0200,144,183,190
2012-05-05T18:00:00Z,2012-05-05T20:00:00+0200,20,20,20
2012-05-05T19:00:00Z,2012-05-05T21:00:00+0200,0,1,0
2012-05-05T20:00:00Z,2012-05-05T22:00:00+0200,0,0,0
2012-05-05T21:00:00Z,2012-05-05T23:00:00+0200,0,0,0
2012-05-05T22:00:00Z,2012-05-06T00:00:00+0200,0,0,0
2012-05-05T23:00:00Z,2012-05-06T01:00:00+0200,0,0,0
2012-05-06T00:00:00Z,2012-05-06T02:00:00+0200,0,0,0
2012-05-06T01:00:00Z,2012-05-06T03:00:00+0200,0,0,0
2012-05-06T02:00:00Z,2012-05-06T04:00:00+0200,0,0,0
2012-05-06T03:00:00Z,2012-05-06T05:00:00+0200,17,0,9
2012-05-06T04:00:00Z,2012-05-06T06:00:00+0200,144,8,92
2012-05-06T05:00:00Z,2012-05-06T07:00:00+0200,407,109,346
2012-05-06T06:00:00Z,2012-05-06T08:00:00+0200,816,316,743
2012-05-06T07:00:00Z,2012-05-06T09:00:00+0200,1314,581,1284
2012-05-06T08:00:00Z,2012-05-06T10:00:00+0200,1826,856,1898
2012-05-06T09:00:00Z,2012-05-06T11:00:00+0200,2278,1094,2456
2012-05-06T10:00:00Z,2012-05-06T12:00:00+0200,2505,1212,2814
2012-05-06T11:00:00Z,2012-05-06T13:00:00+0200,2437,1438,2875
2012-05-06T12:00:00Z,2012-05-06T14:00:00+0200,2135,1322,2651
2012-05-06T13:00:00Z,2012-05-06T15:00:00+0200,1701,1154,2193
2012-05-06T14:00:00Z,2012-05-06T16:00:00+0200,1225,858,1604
2012-05-06T15:00:00Z,2012-05-06T17:00:00+0200,805,645,1026
2012-05-06T16:00:00Z,2012-05-06T18:00:00+0200,453,388,546
2012-05-06T17:00:00Z,2012-05-06T19:00:00+0200,183,134,195
2012-05-06T18:00:00Z,2012-05-06T20:00:00+0200,25,6,21
2012-05-06T19:00:00Z,2012-05-06T21:00:00+0200,0,0,1
2012-05-06T20:00:00Z,2012-05-06T22:00:00+0200,0,0,0
2012-05-06T21:00:00Z,2012-05-06T23:00:00+0200,0,0,0
2012-05-06T22:00:00Z,2012-05-07T00:00:00+0200,0,0,0
2012-05-06T23:00:00Z,2012-05-07T01:00:00+0200,0,0,0
2012-05-07T00:00:00Z,2012-05-07T02:00:00+0200,0,0,0
2012-05-07T01:00:00Z,2012-05-07T03:00:00+0200,0,0,0
2012-05-07T02:00:00Z,2012-05-07T04:00:00+0200,0,0,0
2012-05-07T03:00:00Z,2012-05-07T05:00:00+0200,21,2,9
2012-05-07T04:00:00Z,2012-05-07T06:00:00+0200,172,60,96
2012-05-07T05:00:00Z,2012-05-07T07:00:00+0200,488,413,392
2012-05-07T06:00:00Z,2012-05-07T08:00:00+0200,933,849,804
2012-05-07T07:00:00Z,2012-05-07T09:00:00+0200,1403,1380,1264
2012-05-07T08:00:00Z,2012-05-07T10:00:00+0200,1737,2057,1694
2012-05-07T09:00:00Z,2012-05-07T11:00:00+0200,1968,2737,2021
2012-05-07T10:00:00Z,2012-05-07T12:00:00+0200,2089,3027,2210
2012-05-07T11:00:00Z,2012-05-07T13:00:00+0200,2079,3126,2280
2012-05-07T12:00:00Z,2012-05-07T14:00:00+0200,1943,3010,2159
2012-05-07T13:00:00Z,2012-05-07T15:00:00+0200,1707,2620,1852
2012-05-07T14:00:00Z,2012-05-07T16:00:00+0200,1357,2297,1416
2012-05-07T15:00:00Z,2012-05-07T17:00:00+0200,958,1776,946
2012-05-07T16:00:00Z,2012-05-07T18:00:00+0200,541,1179,517
2012-05-07T17:00:00Z,2012-05-07T19:00:00+0200,214,604,186
2012-05-07T18:00:00Z,2012-05-07T20:00:00+0200,32,96,22
2012-05-07T19:00:00Z,2012-05-07T21:00:00+0200,0,9,1
2012-05-07T20:00:00Z,2012-05-07T22:00:00+0200,0,0,0
2012-05-07T21:00:00Z,2012-05-07T23:00:00+0200,0,0,0
2012-05-07T22:00:00Z,2012-05-08T00:00:00+0200,0,0,0
2012-05-07T23:00:00Z,2012-05-08T01:00:00+0200,0,0,0
2012-05-08T00:00:00Z,2012-05-08T02:00:00+0200,0,0,0
2012-05-08T01:00:00Z,2012-05-08T03:00:00+0200,0,0,0
2012-05-08T02:00:00Z,2012-05-08T04:00:00+0200,4,0,0
2012-05-08T03:00:00Z,2012-05-08T05:00:00+0200,45,5,16
2012-05-08T04:00:00Z,2012-05-08T06:00:00+0200,263,115,162
2012-05-08T05:00:00Z,2012-05-08T07:00:00+0200,756,720,629
2012-05-08T06:00:00Z,2012-05-08T08:00:00+0200,1528,1438,1368
2012-05-08T07:00:00Z,2012-05-08T09:00:00+0200,2334,2198,2179
2012-05-08T08:00:00Z,2012-05-08T10:00:00+0200,2828,2830,2799
2012-05-08T09:00:00Z,2012-05-08T11:00:00+0200,3017,3220,3178
2012-05-08T10:00:00Z,2012-05-08T12:00:00+0200,2964,3351,3258
2012-05-08T11:00:00Z,2012-05-08T13:00:00+0200,2835,3164,2946
2012-05-08T12:00:00Z,2012-05-08T14:00:00+0200,2605,2558,2426
2012-05-08T13:00:00Z,2012-05-08T15:00:00+0200,2245,1886,1797
2012-05-08T14:00:00Z,2012-05-08T16:00:00+0200,1803,1226,1165
2012-05-08T15:00:00Z,2012-05-08T17:00:00+0200,1273,744,660
2012-05-08T16:00:00Z,2012-05-08T18:00:00+0200,682,391,319
2012-05-08T17:00:00Z,2012-05-08T19:00:00+0200,251,114,116
2012-05-08T18:00:00Z,2012-05-08T20:00:00+0200,45,1,15
2012-05-08T19:00:00Z,2012-05-08T21:00:00+0200,1,0,0
2012-05-08T20:00:00Z,2012-05-08T22:00:00+0200,0,0,0
2012-05-08T21:00:00Z,2012-05-08T23:00:00+0200,0,0,0
2012-05-08T22:00:00Z,2012-05-09T00:00:00+0200,0,0,0
2012-05-08T23:00:00Z,2012-05-09T01:00:00+0200,0,0,0
2012-05-09T00:00:00Z,2012-05-09T02:00:00+0200,0,0,0
2012-05-09T01:00:00Z,2012-05-09T03:00:00+0200,0,0,0
2012-05-09T02:00:00Z,2012-05-09T04:00:00+0200,1,0,0
2012-05-09T03:00:00Z,2012-05-09T05:00:00+0200,20,0,12
2012-05-09T04:00:00Z,2012-05-09T06:00:00+0200,133,21,91
2012-05-09T05:00:00Z,2012-05-09T07:00:00+0200,371,195,305
2012-05-09T06:00:00Z,2012-05-09T08:00:00+0200,710,480,601
2012-05-09T07:00:00Z,2012-05-09T09:00:00+0200,1113,844,894
2012-05-09T08:00:00Z,2012-05-09T10:00:00+0200,1455,1141,1068
2012-05-09T09:00:00Z,2012-05-09T11:00:00+0200,1735,1483,1135
2012-05-09T10:00:00Z,2012-05-09T12:00:00+0200,1953,1754,1192
2012-05-09T11:00:00Z,2012-05-09T13:00:00+0200,1985,2033,1419
2012-05-09T12:00:00Z,2012-05-09T14:00:00+0200,1928,2126,1596
2012-05-09T13:00:00Z,2012-05-09T15:00:00+0200,1761,2081,1611
2012-05-09T14:00:00Z,2012-05-09T16:00:00+0200,1448,1816,1365
2012-05-09T15:00:00Z,2012-05-09T17:00:00+0200,1042,1363,985
2012-05-09T16:00:00Z,2012-05-09T18:00:00+0200,592,893,562
2012-05-09T17:00:00Z,2012-05-09T19:00:00+0200,237,454,200
2012-05-09T18:00:00Z,2012-05-09T20:00:00+0200,45,65,22
2012-05-09T19:00:00Z,2012-05-09T21:00:00+0200,1,4,1
2012-05-09T20:00:00Z,2012-05-09T22:00:00+0200,0,0,0
2012-05-09T21:00:00Z,2012-05-09T23:00:00+0200,0,0,0
2012-05-09T22:00:00Z,2012-05-10T00:00:00+0200,0,0,0
2012-05-09T23:00:00Z,2012-05-10T01:00:00+0200,0,0,0
2012-05-10T00:00:00Z,2012-05-10T02:00:00+0200,0,0,0
2012-05-10T01:00:00Z,2012-05-10T03:00:00+0200,0,0,0
2012-05-10T02:00:00Z,2012-05-10T04:00:00+0200,5,0,0
2012-05-10T03:00:00Z,2012-05-10T05:00:00+0200,54,5,16
2012-05-10T04:00:00Z,2012-05-10T06:00:00+0200,277,99,152
2012-05-10T05:00:00Z,2012-05-10T07:00:00+0200,781,594,550
2012-05-10T06:00:00Z,2012-05-10T08:00:00+0200,1570,1244,1139
2012-05-10T07:00:00Z,2012-05-10T09:00:00+0200,2364,2004,1816
2012-05-10T08:00:00Z,2012-05-10T10:00:00+0200,2865,2785,2504
2012-05-10T09:00:00Z,2012-05-10T11:00:00+0200,3096,3430,3063
2012-05-10T10:00:00Z,2012-05-10T12:00:00+0200,3095,3734,3406
2012-05-10T11:00:00Z,2012-05-10T13:00:00+0200,2958,3715,3474
2012-05-10T12:00:00Z,2012-05-10T14:00:00+0200,2691,3268,3314
2012-05-10T13:00:00Z,2012-05-10T15:00:00+0200,2316,2770,2923
2012-05-10T14:00:00Z,2012-05-10T16:00:00+0200,1859,2136,2291
2012-05-10T15:00:00Z,2012-05-10T17:00:00+0200,1302,1548,1539
2012-05-10T16:00:00Z,2012-05-10T18:00:00+0200,688,922,810
2012-05-10T17:00:00Z,2012-05-10T19:00:00+0200,238,410,268
2012-05-10T18:00:00Z,2012-05-10T20:00:00+0200,46,53,26
2012-05-10T19:00:00Z,2012-05-10T21:00:00+0200,1,3,1
2012-05-10T20:00:00Z,2012-05-10T22:00:00+0200,0,0,0
2012-05-10T21:00:00Z,2012-05-10T23:00:00+0200,0,0,0
2012-05-10T22:00:00Z,2012-05-11T00:00:00+0200,0,0,0
2012-05-10T23:00:00Z,2012-05-11T01:00:00+0200,0,0,0
2012-05-11T00:00:00Z,2012-05-11T02:00:00+0200,0,0,0
2012-05-11T01:00:00Z,2012-05-11T03:00:00+0200,0,0,0
2012-05-11T02:00:00Z,2012-05-11T04:00:00+0200,2,0,0
2012-05-11T03:00:00Z,2012-05-11T05:00:00+0200,37,3,17
2012-05-11T04:00:00Z,2012-05-11T06:00:00+0200,227,73,160
2012-05-11T05:00:00Z,2012-05-11T07:00:00+0200,646,462,587
2012-05-11T06:00:00Z,2012-05-11T08:00:00+0200,1351,941,1260
2012-05-11T07:00:00Z,2012-05-11T09:00:00+0200,2133,1456,2030
2012-05-11T08:00:00Z,2012-05-11T10:00:00+0200,2772,1901,2700
2012-05-11T09:00:00Z,2012-05-11T11:00:00+0200,3242,2190,3177
2012-05-11T10:00:00Z,2012-05-11T12:00:00+0200,3387,2287,3403
2012-05-11T11:00:00Z,2012-05-11T13:00:00+0200,3225,2247,3316
2012-05-11T12:00:00Z,2012-05-11T14:00:00+0200,2848,2086,3014
2012-05-11T13:00:00Z,2012-05-11T15:00:00+0200,2328,1846,2529
2012-05-11T14:00:00Z,2012-05-11T16:00:00+0200,1676,1466,1894
2012-05-11T15:00:00Z,2012-05-11T17:00:00+0200,1034,988,1212
2012-05-11T16:00:00Z,2012-05-11T18:00:00+0200,510,616,620
2012-05-11T17:00:00Z,2012-05-11T19:00:00+0200,183,324,213
2012-05-11T18:00:00Z,2012-05-11T20:00:00+0200,34,53,27
2012-05-11T19:00:00Z,2012-05-11T21:00:00+0200,0,3,1
2012-05-11T20:00:00Z,2012-05-11T22:00:00+0200,0,0,0
2012-05-11T21:00:00Z,2012-05-11T23:00:00+0200,0,0,0
2012-05-11T22:00:00Z,2012-05-12T00:00:00+0200,0,0,0
2012-05-11T23:00:00Z,2012-05-12T01:00:00+0200,0,0,0
2012-05-12T00:00:00Z,2012-05-12T02:00:00+0200,0,0,0
2012-05-12T01:00:00Z,2012-05-12T03:00:00+0200,0,0,0
2012-05-12T02:00:00Z,2012-05-12T04:00:00+0200,1,0,0
2012-05-12T03:00:00Z,2012-05-12T05:00:00+0200,34,4,6
2012-05-12T04:00:00Z,2012-05-12T06:00:00+0200,207,67,47
2012-05-12T05:00:00Z,2012-05-12T07:00:00+0200,583,370,182
2012-05-12T06:00:00Z,2012-05-12T08:00:00+0200,1193,831,394
2012-05-12T07:00:00Z,2012-05-12T09:00:00+0200,1911,1422,650
2012-05-12T08:00:00Z,2012-05-12T10:00:00+0200,2602,2032,839
2012-05-12T09:00:00Z,2012-05-12T11:00:00+0200,3126,2505,960
2012-05-12T10:00:00Z,2012-05-12T12:00:00+0200,3379,2772,1044
2012-05-12T11:00:00Z,2012-05-12T13:00:00+0200,3391,2918,1148
2012-05-12T12:00:00Z,2012-05-12T14:00:00+0200,3244,2954,1179
2012-05-12T13:00:00Z,2012-05-12T15:00:00+0200,2877,2811,1109
2012-05-12T14:00:00Z,2012-05-12T16:00:00+0200,2267,2377,941
2012-05-12T15:00:00Z,2012-05-12T17:00:00+0200,1559,1836,705
2012-05-12T16:00:00Z,2012-05-12T18:00:00+0200,829,1172,432
2012-05-12T17:00:00Z,2012-05-12T19:00:00+0200,285,605,180
2012-05-12T18:00:00Z,2012-05-12T20:00:00+0200,58,132,29
2012-05-12T19:00:00Z,2012-05-12T21:00:00+0200,1,16,2
2012-05-12T20:00:00Z,2012-05-12T22:00:00+0200,0,0,0
2012-05-12T21:00:00Z,2012-05-12T23:00:00+0200,0,0,0
2012-05-12T22:00:00Z,2012-05-13T00:00:00+0200,0,0,0
2012-05-12T23:00:00Z,2012-05-13T01:00:00+0200,0,0,0
2012-05-13T00:00:00Z,2012-05-13T02:00:00+0200,0,0,0
2012-05-13T01:00:00Z,2012-05-13T03:00:00+0200,0,0,0
2012-05-13T02:00:00Z,2012-05-13T04:00:00+0200,3,0,0
2012-05-13T03:00:00Z,2012-05-13T05:00:00+0200,58,10,26
2012-05-13T04:00:00Z,2012-05-13T06:00:00+0200,332,188,216
2012-05-13T05:00:00Z,2012-05-13T07:00:00+0200,839,934,724
2012-05-13T06:00:00Z,2012-05-13T08:00:00+0200,1520,1806,1480
2012-05-13T07:00:00Z,2012-05-13T09:00:00+0200,2173,2772,2251
2012-05-13T08:00:00Z,2012-05-13T10:00:00+0200,2671,3700,2746
2012-05-13T09:00:00Z,2012-05-13T11:00:00+0200,2928,4412,2963
2012-05-13T10:00:00Z,2012-05-13T12:00:00+0200,2969,4802,3005
2012-05-13T11:00:00Z,2012-05-13T13:00:00+0200,2855,4985,3009
2012-05-13T12:00:00Z,2012-05-13T14:00:00+0200,2599,4798,2865
2012-05-13T13:00:00Z,2012-05-13T15:00:00+0200,2224,4339,2547
2012-05-13T14:00:00Z,2012-05-13T16:00:00+0200,1733,3590,2074
2012-05-13T15:00:00Z,2012-05-13T17:00:00+0200,1189,2649,1472
2012-05-13T16:00:00Z,2012-05-13T18:00:00+0200,652,1696,835
2012-05-13T17:00:00Z,2012-05-13T19:00:00+0200,258,865,308
2012-05-13T18:00:00Z,2012-05-13T20:00:00+0200,54,177,33
2012-05-13T19:00:00Z,2012-05-13T21:00:00+0200,1,19,1
2012-05-13T20:00:00Z,2012-05-13T22:00:00+0200,0,0,0
2012-05-13T21:00:00Z,2012-05-13T23:00:00+0200,0,0,0
2012-05-13T22:00:00Z,2012-05-14T00:00:00+0200,0,0,0
2012-05-13T23:00:00Z,2012-05-14T01:00:00+0200,0,0,0
2012-05-14T00:00:00Z,2012-05-14T02:00:00+0200,0,0,0
2012-05-14T01:00:00Z,2012-05-14T03:00:00+0200,0,0,0
2012-05-14T02:00:00Z,2012-05-14T04:00:00+0200,4,0,0
2012-05-14T03:00:00Z,2012-05-14T05:00:00+0200,66,9,31
2012-05-14T04:00:00Z,2012-05-14T06:00:00+0200,345,174,242
2012-05-14T05:00:00Z,2012-05-14T07:00:00+0200,917,907,796
2012-05-14T06:00:00Z,2012-05-14T08:00:00+0200,1867,1752,1625
2012-05-14T07:00:00Z,2012-05-14T09:00:00+0200,2830,2719,2511
2012-05-14T08:00:00Z,2012-05-14T10:00:00+0200,3625,3629,3255
2012-05-14T09:00:00Z,2012-05-14T11:00:00+0200,4127,4364,3776
2012-05-14T10:00:00Z,2012-05-14T12:00:00+0200,4333,4784,4054
2012-05-14T11:00:00Z,2012-05-14T13:00:00+0200,4303,4952,4079
2012-05-14T12:00:00Z,2012-05-14T14:00:00+0200,4054,4737,3864
2012-05-14T13:00:00Z,2012-05-14T15:00:00+0200,3563,4287,3414
2012-05-14T14:00:00Z,2012-05-14T16:00:00+0200,2750,3508,2741
2012-05-14T15:00:00Z,2012-05-14T17:00:00+0200,1836,2578,1911
2012-05-14T16:00:00Z,2012-05-14T18:00:00+0200,944,1640,1055
2012-05-14T17:00:00Z,2012-05-14T19:00:00+0200,330,836,371
2012-05-14T18:00:00Z,2012-05-14T20:00:00+0200,63,172,38
2012-05-14T19:00:00Z,2012-05-14T21:00:00+0200,1,18,1
2012-05-14T20:00:00Z,2012-05-14T22:00:00+0200,0,0,0
2012-05-14T21:00:00Z,2012-05-14T23:00:00+0200,0,0,0
2012-05-14T22:00:00Z,2012-05-15T00:00:00+0200,0,0,0
2012-05-14T23:00:00Z,2012-05-15T01:00:00+0200,0,0,0
2012-05-15T00:00:00Z,2012-05-15T02:00:00+0200,0,0,0
2012-05-15T01:00:00Z,2012-05-15T03:00:00+0200,0,0,0
2012-05-15T02:00:00Z,2012-05-15T04:00:00+0200,2,0,0
2012-05-15T03:00:00Z,2012-05-15T05:00:00+0200,52,5,24
2012-05-15T04:00:00Z,2012-05-15T06:00:00+0200,331,107,198
2012-05-15T05:00:00Z,2012-05-15T07:00:00+0200,833,598,626
2012-05-15T06:00:00Z,2012-05-15T08:00:00+0200,1518,1133,1192
2012-05-15T07:00:00Z,2012-05-15T09:00:00+0200,2247,1748,1780
2012-05-15T08:00:00Z,2012-05-15T10:00:00+0200,2743,2417,2333
2012-05-15T09:00:00Z,2012-05-15T11:00:00+0200,2959,2959,2750
2012-05-15T10:00:00Z,2012-05-15T12:00:00+0200,2974,2963,2996
2012-05-15T11:00:00Z,2012-05-15T13:00:00+0200,2874,2881,3078
2012-05-15T12:00:00Z,2012-05-15T14:00:00+0200,2626,2477,2972
2012-05-15T13:00:00Z,2012-05-15T15:00:00+0200,2226,2198,2638
2012-05-15T14:00:00Z,2012-05-15T16:00:00+0200,1733,1680,2049
2012-05-15T15:00:00Z,2012-05-15T17:00:00+0200,1185,1087,1367
2012-05-15T16:00:00Z,2012-05-15T18:00:00+0200,644,712,734
2012-05-15T17:00:00Z,2012-05-15T19:00:00+0200,251,309,269
2012-05-15T18:00:00Z,2012-05-15T20:00:00+0200,53,51,34
2012-05-15T19:00:00Z,2012-05-15T21:00:00+0200,1,5,1
2012-05-15T20:00:00Z,2012-05-15T22:00:00+0200,0,0,0
2012-05-15T21:00:00Z,2012-05-15T23:00:00+0200,0,0,0
2012-05-15T22:00:00Z,2012-05-16T00:00:00+0200,0,0,0
2012-05-15T23:00:00Z,2012-05-16T01:00:00+0200,0,0,0
2012-05-16T00:00:00Z,2012-05-16T02:00:00+0200,0,0,0
2012-05-16T01:00:00Z,2012-05-16T03:00:00+0200,0,0,0
2012-05-16T02:00:00Z,2012-05-16T04:00:00+0200,2,0,2
2012-05-16T03:00:00Z,2012-05-16T05:00:00+0200,50,2,22
2012-05-16T04:00:00Z,2012-05-16T06:00:00+0200,283,50,115
2012-05-16T05:00:00Z,2012-05-16T07:00:00+0200,707,440,367
2012-05-16T06:00:00Z,2012-05-16T08:00:00+0200,1297,1007,807
2012-05-16T07:00:00Z,2012-05-16T09:00:00+0200,1863,1692,1408
2012-05-16T08:00:00Z,2012-05-16T10:00:00+0200,2321,2300,1998
2012-05-16T09:00:00Z,2012-05-16T11:00:00+0200,2649,2588,2488
2012-05-16T10:00:00Z,2012-05-16T12:00:00+0200,2837,2500,2824
2012-05-16T11:00:00Z,2012-05-16T13:00:00+0200,2868,2525,2978
2012-05-16T12:00:00Z,2012-05-16T14:00:00+0200,2727,2357,2939
2012-05-16T13:00:00Z,2012-05-16T15:00:00+0200,2465,2028,2674
2012-05-16T14:00:00Z,2012-05-16T16:00:00+0200,2063,1692,2152
2012-05-16T15:00:00Z,2012-05-16T17:00:00+0200,1511,1301,1496
2012-05-16T16:00:00Z,2012-05-16T18:00:00+0200,848,846,839
2012-05-16T17:00:00Z,2012-05-16T19:00:00+0200,318,478,316
2012-05-16T18:00:00Z,2012-05-16T20:00:00+0200,66,91,34
2012-05-16T19:00:00Z,2012-05-16T21:00:00+0200,1,7,1
2012-05-16T20:00:00Z,2012-05-16T22:00:00+0200,0,0,0
2012-05-16T21:00:00Z,2012-05-16T23:00:00+0200,0,0,0
2012-05-16T22:00:00Z,2012-05-17T00:00:00+0200,0,0,0
2012-05-16T23:00:00Z,2012-05-17T01:00:00+0200,0,0,0
2012-05-17T00:00:00Z,2012-05-17T02:00:00+0200,0,0,0
2012-05-17T01:00:00Z,2012-05-17T03:00:00+0200,0,0,0
2012-05-17T02:00:00Z,2012-05-17T04:00:00+0200,3,0,1
2012-05-17T03:00:00Z,2012-05-17T05:00:00+0200,70,10,37
2012-05-17T04:00:00Z,2012-05-17T06:00:00+0200,400,193,259
2012-05-17T05:00:00Z,2012-05-17T07:00:00+0200,972,944,802
2012-05-17T06:00:00Z,2012-05-17T08:00:00+0200,1755,1810,1581
2012-05-17T07:00:00Z,2012-05-17T09:00:00+0200,2504,2753,2396
2012-05-17T08:00:00Z,2012-05-17T10:00:00+0200,2997,3613,3100
2012-05-17T09:00:00Z,2012-05-17T11:00:00+0200,3205,4102,3596
2012-05-17T10:00:00Z,2012-05-17T12:00:00+0200,3254,4316,3861
2012-05-17T11:00:00Z,2012-05-17T13:00:00+0200,3241,4297,3889
2012-05-17T12:00:00Z,2012-05-17T14:00:00+0200,3091,4127,3699
2012-05-17T13:00:00Z,2012-05-17T15:00:00+0200,2774,3820,3296
2012-05-17T14:00:00Z,2012-05-17T16:00:00+0200,2250,3196,2682
2012-05-17T15:00:00Z,2012-05-17T17:00:00+0200,1592,2421,1903
2012-05-17T16:00:00Z,2012-05-17T18:00:00+0200,889,1564,1072
2012-05-17T17:00:00Z,2012-05-17T19:00:00+0200,334,826,386
2012-05-17T18:00:00Z,2012-05-17T20:00:00+0200,70,189,43
2012-05-17T19:00:00Z,2012-05-17T21:00:00+0200,1,20,2
2012-05-17T20:00:00Z,2012-05-17T22:00:00+0200,0,0,0
2012-05-17T21:00:00Z,2012-05-17T23:00:00+0200,0,0,0
2012-05-17T22:00:00Z,2012-05-18T00:00:00+0200,0,0,0
2012-05-17T23:00:00Z,2012-05-18T01:00:00+0200,0,0,0
2012-05-18T00:00:00Z,2012-05-18T02:00:00+0200,0,0,0
2012-05-18T01:00:00Z,2012-05-18T03:00:00+0200,0,0,0
2012-05-18T02:00:00Z,2012-05-18T04:00:00+0200,1,0,4
2012-05-18T03:00:00Z,2012-05-18T05:00:00+0200,55,2,32
2012-05-18T04:00:00Z,2012-05-18T06:00:00+0200,322,59,136
2012-05-18T05:00:00Z,2012-05-18T07:00:00+0200,855,487,422
2012-05-18T06:00:00Z,2012-05-18T08:00:00+0200,1445,998,934
2012-05-18T07:00:00Z,2012-05-18T09:00:00+0200,2043,1479,1600
2012-05-18T08:00:00Z,2012-05-18T10:00:00+0200,2587,2053,2131
2012-05-18T09:00:00Z,2012-05-18T11:00:00+0200,3036,2540,2479
2012-05-18T10:00:00Z,2012-05-18T12:00:00+0200,3341,2669,2589
2012-05-18T11:00:00Z,2012-05-18T13:00:00+0200,3502,2488,2351
2012-05-18T12:00:00Z,2012-05-18T14:00:00+0200,3480,2147,1971
2012-05-18T13:00:00Z,2012-05-18T15:00:00+0200,3182,1784,1576
2012-05-18T14:00:00Z,2012-05-18T16:00:00+0200,2498,1358,1271
2012-05-18T15:00:00Z,2012-05-18T17:00:00+0200,1686,947,930
2012-05-18T16:00:00Z,2012-05-18T18:00:00+0200,880,595,563
2012-05-18T17:00:00Z,2012-05-18T19:00:00+0200,312,260,238
2012-05-18T18:00:00Z,2012-05-18T20:00:00+0200,66,44,36
2012-05-18T19:00:00Z,2012-05-18T21:00:00+0200,1,3,2
2012-05-18T20:00:00Z,2012-05-18T22:00:00+0200,0,0,0
2012-05-18T21:00:00Z,2012-05-18T23:00:00+0200,0,0,0
2012-05-18T22:00:00Z,2012-05-19T00:00:00+0200,0,0,0
2012-05-18T23:00:00Z,2012-05-19T01:00:00+0200,0,0,0
2012-05-19T00:00:00Z,2012-05-19T02:00:00+0200,0,0,0
2012-05-19T01:00:00Z,2012-05-19T03:00:00+0200,0,0,0
2012-05-19T02:00:00Z,2012-05-19T04:00:00+0200,2,0,0
2012-05-19T03:00:00Z,2012-05-19T05:00:00+0200,65,4,22
2012-05-19T04:00:00Z,2012-05-19T06:00:00+0200,384,86,190
2012-05-19T05:00:00Z,2012-05-19T07:00:00+0200,1008,536,662
2012-05-19T06:00:00Z,2012-05-19T08:00:00+0200,1778,1086,1386
2012-05-19T07:00:00Z,2012-05-19T09:00:00+0200,2561,1792,2154
2012-05-19T08:00:00Z,2012-05-19T10:00:00+0200,3106,2570,2631
2012-05-19T09:00:00Z,2012-05-19T11:00:00+0200,3455,3158,2838
2012-05-19T10:00:00Z,2012-05-19T12:00:00+0200,3579,3416,2852
2012-05-19T11:00:00Z,2012-05-19T13:00:00+0200,3464,3584,2727
2012-05-19T12:00:00Z,2012-05-19T14:00:00+0200,3166,3456,2466
2012-05-19T13:00:00Z,2012-05-19T15:00:00+0200,2745,3051,2062
2012-05-19T14:00:00Z,2012-05-19T16:00:00+0200,2232,2421,1537
2012-05-19T15:00:00Z,2012-05-19T17:00:00+0200,1610,1753,998
2012-05-19T16:00:00Z,2012-05-19T18:00:00+0200,898,1086,547
2012-05-19T17:00:00Z,2012-05-19T19:00:00+0200,335,515,226
2012-05-19T18:00:00Z,2012-05-19T20:00:00+0200,72,87,44
2012-05-19T19:00:00Z,2012-05-19T21:00:00+0200,1,5,2
2012-05-19T20:00:00Z,2012-05-19T22:00:00+0200,0,0,0
2012-05-19T21:00:00Z,2012-05-19T23:00:00+0200,0,0,0
2012-05-19T22:00:00Z,2012-05-20T00:00:00+0200,0,0,0
2012-05-19T23:00:00Z,2012-05-20T01:00:00+0200,0,0,0
